agent_id,affiliation_id,affiliation_strength
877,1,Medium
877,2,Medium
877,6,Unknown
877,8,Medium
877,16,High
877,17,Low
877,23,Low
877,26,Low
877,27,Medium
877,28,High
877,30,Medium
877,31,Low
877,33,Unknown
877,35,Unknown
877,38,High
877,40,Medium
877,41,Low
877,42,Medium
877,43,Unknown
877,44,High
877,49,Low
878,1,Medium
878,3,Low
878,13,Medium
878,14,Medium
878,15,Unknown
878,17,Low
878,19,Unknown
878,21,Medium
878,23,Medium
878,26,Unknown
878,31,Medium
878,32,Medium
878,33,Low
878,35,Low
878,36,Unknown
878,44,Medium
878,45,High
878,46,Unknown
878,47,High
878,48,Low
878,50,Unknown
879,4,Low
879,5,Medium
879,7,Medium
879,9,Low
879,11,High
879,12,Low
879,16,Medium
879,18,Medium
879,21,High
879,22,Medium
879,23,High
879,24,Unknown
879,25,High
879,26,High
879,27,Medium
879,29,Low
879,33,Unknown
879,34,Unknown
879,35,Unknown
879,36,Low
879,37,Medium
879,39,Low
879,48,Medium
879,49,Medium
880,1,Medium
880,2,Unknown
880,11,Low
880,12,Medium
880,17,Medium
880,29,Medium
880,30,Medium
880,31,Unknown
880,32,Medium
880,40,Medium
880,46,Medium
881,2,Medium
881,3,High
881,7,High
881,9,Low
881,10,Medium
881,12,High
881,14,Unknown
881,17,Medium
881,21,Unknown
881,24,Medium
881,25,Medium
881,28,Medium
881,33,High
881,38,Low
881,39,Unknown
881,43,Low
881,45,Low
882,2,Medium
882,3,Unknown
882,4,Medium
882,5,High
882,6,Low
882,10,Unknown
882,14,Medium
882,16,Unknown
882,17,Low
882,18,Medium
882,21,Medium
882,23,Medium
882,26,Medium
882,35,Low
882,36,Medium
882,41,Low
882,42,Medium
882,49,High
883,1,Medium
883,2,Low
883,3,Medium
883,5,Low
883,6,High
883,10,Unknown
883,12,Unknown
883,20,High
883,22,Unknown
883,27,Medium
883,31,High
883,32,Low
883,38,Low
883,40,High
883,44,Unknown
883,45,Low
883,46,High
883,48,Low
883,49,High
884,4,Unknown
884,6,Medium
884,8,Medium
884,10,Low
884,16,Unknown
884,18,Low
884,21,Medium
884,23,Low
884,28,Low
884,29,Medium
884,37,Unknown
884,38,Medium
884,41,Unknown
884,47,Unknown
884,48,Medium
884,49,Medium
885,3,High
885,6,Low
885,14,Medium
885,19,Low
885,23,Unknown
885,29,Unknown
885,30,High
885,34,Low
885,37,Medium
885,38,High
885,40,Medium
885,41,Unknown
886,2,Medium
886,3,Medium
886,6,Medium
886,8,Low
886,10,Low
886,14,Low
886,16,Low
886,19,Unknown
886,20,Unknown
886,21,Unknown
886,25,Low
886,29,Low
886,31,Medium
886,33,High
886,40,Medium
886,43,Medium
886,49,High
887,1,Low
887,5,High
887,10,Low
887,11,Medium
887,15,Unknown
887,18,Medium
887,21,Low
887,22,Low
887,24,High
887,26,Low
887,33,High
887,47,High
887,48,High
887,49,Medium
887,50,Medium
888,5,Medium
888,7,Unknown
888,10,Medium
888,12,Medium
888,18,Low
888,27,High
888,28,Low
888,31,Unknown
888,32,Medium
888,38,Low
888,42,Medium
888,43,High
888,44,High
888,45,High
889,2,Low
889,6,Low
889,7,Low
889,11,Medium
889,13,Low
889,14,Unknown
889,16,Medium
889,17,High
889,20,Medium
889,23,Low
889,24,Low
889,31,Low
889,33,Unknown
889,35,Low
889,36,Low
889,38,Low
889,40,High
889,42,Low
889,44,Low
889,46,Low
889,49,Low
890,5,Low
890,6,Unknown
890,10,Low
890,11,Unknown
890,14,Unknown
890,18,Unknown
890,25,Unknown
890,27,Low
890,28,Unknown
890,29,Medium
890,33,Medium
890,39,Medium
890,43,High
890,44,High
890,46,Unknown
890,48,Medium
891,2,Low
891,4,High
891,9,Unknown
891,16,Low
891,20,Low
891,24,Unknown
891,27,Unknown
891,34,Low
891,35,Medium
891,38,High
891,45,Unknown
891,46,Low
891,47,Low
892,1,High
892,5,Medium
892,6,Medium
892,11,Medium
892,14,Low
892,16,Medium
892,17,Medium
892,27,Low
892,29,Medium
892,41,Unknown
892,42,Medium
892,43,Low
892,47,High
892,48,Low
892,50,High
893,1,Low
893,12,Medium
893,14,Unknown
893,15,Low
893,16,High
893,17,High
893,18,Low
893,24,Low
893,26,High
893,27,High
893,30,High
893,31,Medium
893,32,Unknown
893,38,Medium
893,47,Medium
893,49,Low
894,1,Low
894,7,Medium
894,8,Low
894,11,Low
894,13,Medium
894,14,Medium
894,15,Medium
894,16,Low
894,24,High
894,29,Low
894,32,Medium
894,33,Medium
894,34,High
894,36,Low
894,45,Medium
894,47,Low
894,48,Unknown
895,3,Low
895,23,Low
895,24,Medium
895,29,Low
895,31,Unknown
895,38,Medium
895,40,Medium
895,41,High
895,42,Low
895,45,High
895,47,Medium
896,1,Low
896,2,High
896,4,Low
896,5,Low
896,7,Medium
896,10,Low
896,14,Unknown
896,15,Unknown
896,17,Unknown
896,19,High
896,22,Medium
896,27,Low
896,38,Low
896,45,Low
896,46,Low
897,5,Medium
897,15,Low
897,16,High
897,24,Low
897,30,Medium
897,35,Low
897,36,Medium
897,37,Low
897,45,Medium
897,46,Low
898,1,Unknown
898,3,Medium
898,4,Medium
898,7,Unknown
898,11,Low
898,12,Medium
898,22,Low
898,26,Low
898,27,Low
898,31,High
898,32,Low
898,41,Unknown
898,43,Medium
898,44,High
899,3,Medium
899,4,Medium
899,5,Unknown
899,23,Low
899,29,Unknown
899,40,High
899,41,Low
899,42,Low
900,1,Medium
900,2,High
900,7,Medium
900,13,High
900,16,Medium
900,18,Unknown
900,20,Low
900,25,Medium
900,26,Low
900,28,Unknown
900,30,Low
900,32,Medium
900,35,Medium
900,46,Unknown
901,10,Medium
901,15,Low
901,17,Low
901,20,High
901,29,Low
901,30,Unknown
901,37,High
901,38,Medium
901,40,High
901,41,Medium
901,42,Medium
901,46,Unknown
901,48,Unknown
901,49,High
902,3,Low
902,4,Medium
902,7,Unknown
902,10,High
902,13,Low
902,21,Medium
902,23,Unknown
902,25,Unknown
902,26,Medium
902,30,Medium
902,31,Medium
902,32,Medium
902,41,Medium
902,43,Medium
902,44,Medium
902,45,Medium
902,46,Medium
902,49,Medium
902,50,High
903,6,High
903,8,Unknown
903,10,Low
903,15,Low
903,16,High
903,17,Low
903,18,Medium
903,21,Low
903,23,Low
903,24,High
903,29,Low
903,31,Medium
903,34,Low
903,40,High
903,42,Low
903,44,Low
904,1,Low
904,5,Low
904,9,Low
904,10,Unknown
904,15,Low
904,18,Medium
904,21,Medium
904,22,Unknown
904,24,Medium
904,30,Low
904,34,Medium
904,38,Medium
904,40,Medium
904,41,Medium
904,49,Low
905,5,High
905,7,Unknown
905,8,Unknown
905,9,Unknown
905,17,Unknown
905,18,Low
905,20,Medium
905,26,Medium
905,27,Medium
905,39,Medium
905,40,Unknown
905,45,Low
905,46,Medium
905,47,High
906,1,Medium
906,3,Low
906,9,Unknown
906,17,Unknown
906,20,Unknown
906,23,Unknown
906,26,Low
906,27,High
906,29,Low
906,30,Low
906,37,High
906,50,Low
907,4,Unknown
907,8,Medium
907,12,Medium
907,17,Medium
907,18,High
907,30,Low
907,41,Unknown
907,46,Medium
907,47,Low
907,50,Low
908,3,Medium
908,5,Medium
908,10,Low
908,11,Low
908,14,Medium
908,16,High
908,18,High
908,20,Low
908,24,High
908,28,Low
908,37,Medium
908,46,High
908,47,Unknown
909,3,Low
909,6,High
909,12,Low
909,15,Low
909,20,Medium
909,25,Medium
909,30,High
909,37,Low
909,40,Medium
909,42,Unknown
909,45,Medium
909,47,Low
910,1,Unknown
910,8,Low
910,11,Medium
910,14,Medium
910,33,Low
910,35,Low
910,38,High
910,45,Unknown
910,47,Medium
910,50,Unknown
911,2,Medium
911,3,Low
911,4,Unknown
911,7,Low
911,9,Low
911,16,High
911,22,Medium
911,24,High
911,25,Medium
911,27,Medium
911,33,Low
911,37,Low
911,40,Medium
911,48,Low
911,50,Medium
912,4,High
912,8,Medium
912,13,Medium
912,14,Unknown
912,15,Low
912,20,Medium
912,26,Unknown
912,28,High
912,30,Medium
912,31,Low
912,35,Unknown
912,36,Low
912,39,Unknown
912,40,Unknown
912,41,Medium
912,43,Medium
912,44,Medium
912,45,Unknown
912,47,Medium
912,48,Medium
913,4,High
913,6,High
913,9,Medium
913,10,High
913,11,Unknown
913,13,Medium
913,17,Medium
913,19,Low
913,23,Unknown
913,29,Low
913,30,Medium
913,32,High
913,34,Medium
913,38,Low
913,39,Low
913,42,Medium
913,44,Low
913,46,Low
913,48,Medium
913,49,Low
914,1,Low
914,2,Low
914,5,High
914,8,Medium
914,11,High
914,12,Low
914,15,Medium
914,18,Low
914,21,High
914,26,Unknown
914,36,Low
914,37,High
914,49,Medium
914,50,Medium
915,3,Medium
915,4,Unknown
915,13,High
915,15,Low
915,21,Medium
915,22,Low
915,24,Medium
915,26,Low
915,27,High
915,29,Medium
915,33,Medium
915,34,Unknown
915,38,Low
915,43,High
915,47,Low
916,2,Unknown
916,4,Unknown
916,6,Medium
916,8,High
916,9,Medium
916,10,Medium
916,11,Low
916,13,Low
916,14,Medium
916,17,Low
916,18,Medium
916,20,Low
916,26,Unknown
916,29,Medium
916,32,Low
916,36,Low
916,37,Unknown
916,38,Low
916,45,Medium
916,47,Medium
917,4,Medium
917,7,High
917,11,Low
917,17,Medium
917,24,Unknown
917,30,Medium
917,33,Medium
917,38,Medium
917,44,Low
917,45,Low
917,46,Medium
918,1,Low
918,3,Low
918,5,Medium
918,9,Low
918,10,Medium
918,13,High
918,16,Medium
918,19,Low
918,20,Medium
918,23,Medium
918,24,Unknown
918,25,Medium
918,28,High
918,31,Low
918,34,Unknown
918,38,Medium
918,48,Medium
918,50,Low
919,1,High
919,3,Low
919,4,Medium
919,7,Medium
919,8,Medium
919,12,Low
919,15,Low
919,17,Unknown
919,19,Low
919,24,Low
919,30,High
919,45,Medium
919,46,Medium
919,50,Low
920,7,Medium
920,8,Low
920,9,High
920,11,Low
920,12,Low
920,13,High
920,14,Low
920,15,Medium
920,19,Low
920,21,High
920,24,High
920,25,Low
920,31,Unknown
920,33,Unknown
920,35,Medium
920,38,High
920,40,Medium
920,46,Unknown
920,48,High
921,1,Medium
921,2,Medium
921,3,Unknown
921,14,Medium
921,15,Unknown
921,19,High
921,22,Low
921,23,Low
921,30,Low
921,40,Medium
921,42,Medium
921,47,Low
921,50,Unknown
922,10,Medium
922,13,Low
922,14,Unknown
922,23,High
922,30,Medium
922,35,Low
922,36,Medium
922,37,High
922,41,Low
922,43,Medium
922,46,Medium
922,49,Medium
923,6,High
923,10,Low
923,11,High
923,13,Low
923,15,Unknown
923,18,High
923,20,Medium
923,23,Low
923,26,Medium
923,29,Low
923,33,Unknown
923,38,Medium
923,42,High
923,43,High
923,44,High
924,3,Medium
924,8,Low
924,10,Low
924,12,Low
924,16,Low
924,18,Low
924,20,Medium
924,23,Low
924,30,Low
924,36,Low
924,41,Medium
924,49,Low
925,2,Low
925,6,Low
925,7,Medium
925,14,Low
925,21,Low
925,23,Medium
925,41,Low
925,46,Unknown
926,1,Low
926,8,Medium
926,9,Medium
926,15,Low
926,16,High
926,24,Low
926,25,Low
926,29,High
926,40,Medium
926,41,Unknown
926,44,Unknown
926,45,Low
926,46,Low
926,47,Low
927,1,Medium
927,3,High
927,8,Medium
927,10,Unknown
927,20,High
927,21,Low
927,23,Medium
927,25,Low
927,26,Medium
927,27,High
927,29,Medium
927,30,High
927,31,Unknown
927,33,Medium
927,36,Medium
927,37,High
927,38,Medium
927,46,Low
927,50,Medium
928,3,High
928,6,High
928,7,Medium
928,8,Low
928,9,Unknown
928,13,Low
928,14,Unknown
928,15,Unknown
928,27,High
928,28,Medium
928,41,Medium
928,45,Medium
928,47,Low
929,1,Medium
929,3,Low
929,5,Medium
929,9,Low
929,14,Unknown
929,16,Unknown
929,17,Medium
929,18,Unknown
929,20,Low
929,22,Medium
929,23,Medium
929,24,Medium
929,25,Low
929,31,Low
929,32,High
929,34,Low
929,37,High
929,38,Medium
929,43,Medium
929,48,Medium
930,6,Unknown
930,9,Low
930,14,Unknown
930,23,Medium
930,24,Unknown
930,28,High
930,30,Unknown
930,32,Medium
930,39,Medium
930,43,Medium
930,48,Medium
930,49,Unknown
931,3,Medium
931,5,High
931,7,Low
931,9,Medium
931,11,Medium
931,14,High
931,17,Unknown
931,21,Medium
931,27,Unknown
931,29,High
931,30,Medium
931,33,High
931,41,Medium
931,43,Unknown
931,48,Medium
932,2,High
932,5,Low
932,13,Medium
932,14,Unknown
932,22,Medium
932,41,Medium
932,44,Medium
932,46,Low
932,48,High
932,50,Low
933,4,Unknown
933,6,Medium
933,8,High
933,14,Medium
933,18,Medium
933,23,Medium
933,24,Medium
933,27,Low
933,29,Medium
933,30,Unknown
933,36,Unknown
933,37,Low
933,39,Medium
933,41,Low
933,48,Low
934,1,Low
934,3,Medium
934,9,Low
934,11,High
934,16,Unknown
934,17,High
934,18,High
934,20,Medium
934,23,Medium
934,29,Low
934,30,Low
934,34,Medium
934,36,Low
934,37,Medium
934,40,Low
934,41,Medium
934,46,High
934,49,Low
935,4,Unknown
935,5,High
935,7,Medium
935,11,High
935,12,Low
935,17,Low
935,19,Medium
935,25,Medium
935,26,Medium
935,27,Medium
935,28,Medium
935,31,Low
935,36,High
935,38,High
935,40,Low
935,45,Low
935,49,High
936,2,Medium
936,7,High
936,21,Low
936,31,Low
936,34,Unknown
936,40,High
936,42,High
936,44,Low
936,45,Medium
937,1,Medium
937,6,Unknown
937,10,Low
937,12,High
937,20,Medium
937,23,Unknown
937,27,Low
937,29,Low
937,35,Medium
937,37,Low
937,40,High
937,44,Low
937,45,Unknown
937,46,Medium
937,49,High
938,1,Medium
938,6,Medium
938,7,Unknown
938,11,Low
938,12,High
938,14,Low
938,18,Medium
938,19,Low
938,20,Medium
938,28,High
938,32,Medium
938,43,Low
938,44,High
938,45,Low
938,49,Low
939,3,Low
939,8,Low
939,30,Low
939,32,Low
939,35,Medium
939,37,Low
939,39,Medium
939,40,High
939,43,Low
939,45,Medium
939,47,High
939,49,Medium
940,2,Medium
940,5,Low
940,6,Unknown
940,8,Medium
940,10,High
940,11,Medium
940,13,Medium
940,17,Medium
940,22,Unknown
940,24,Medium
940,29,Low
940,37,Medium
940,38,Medium
941,2,Medium
941,3,Low
941,4,Medium
941,9,Unknown
941,10,Low
941,14,Low
941,15,Low
941,19,Medium
941,23,Low
941,26,Medium
941,27,Low
941,28,Medium
941,29,Unknown
941,30,Unknown
941,34,Unknown
941,36,Medium
941,43,High
941,45,Medium
941,48,Medium
941,50,High
942,3,Medium
942,8,Low
942,9,Low
942,13,High
942,16,Low
942,23,Low
942,25,High
942,26,Medium
942,35,Unknown
942,37,High
942,40,Medium
942,42,Unknown
942,44,High
942,45,Medium
942,47,Unknown
943,2,Unknown
943,5,High
943,8,Medium
943,9,Medium
943,10,Medium
943,12,Low
943,13,Low
943,14,Low
943,17,Medium
943,18,High
943,24,Unknown
943,27,Medium
943,31,Medium
943,34,Low
943,39,High
943,42,High
943,44,Unknown
943,46,Medium
944,1,Low
944,2,Low
944,3,Medium
944,11,Medium
944,17,Medium
944,20,Medium
944,21,Low
944,24,High
944,25,Unknown
944,27,Medium
944,28,High
944,29,High
944,32,Medium
944,46,High
945,8,High
945,9,Low
945,13,Medium
945,14,Medium
945,24,Low
945,28,Medium
945,29,Medium
945,42,High
945,43,Low
945,44,Low
945,46,Unknown
946,1,High
946,3,Medium
946,5,Low
946,7,Medium
946,8,Medium
946,9,Medium
946,11,Medium
946,16,Low
946,18,Unknown
946,22,Unknown
946,25,Unknown
946,32,Low
946,35,High
946,38,Medium
946,39,Unknown
947,23,Low
947,27,Medium
947,30,Unknown
947,32,Unknown
947,39,Low
947,43,Medium
947,45,High
947,47,Low
948,7,Medium
948,9,Medium
948,12,Unknown
948,14,Low
948,20,Low
948,22,Low
948,24,Medium
948,27,Low
948,28,Medium
948,32,Medium
948,33,High
948,45,Low
949,8,Low
949,14,Medium
949,16,High
949,17,Low
949,20,Low
949,23,Medium
949,25,Medium
949,27,Medium
949,28,Low
949,30,Medium
949,34,Medium
949,37,Low
949,38,Medium
949,41,Medium
949,44,Medium
949,45,Low
949,46,Medium
949,47,Low
950,1,Low
950,2,Medium
950,4,Low
950,10,Unknown
950,11,Low
950,20,Unknown
950,21,Medium
950,24,Unknown
950,27,High
950,36,High
950,43,Low
951,2,Medium
951,3,Low
951,8,Low
951,15,Medium
951,16,Low
951,18,High
951,19,Low
951,25,Low
951,30,Medium
951,32,Unknown
951,36,High
951,38,Low
951,40,High
951,42,Medium
951,44,Low
951,45,Low
952,1,High
952,10,Medium
952,16,Medium
952,21,Unknown
952,23,High
952,24,Unknown
952,25,High
952,27,Low
952,29,Medium
952,31,Unknown
952,32,Unknown
952,33,Low
952,38,Medium
952,45,Medium
953,4,Low
953,10,Unknown
953,19,Medium
953,22,Unknown
953,23,Medium
953,28,Low
953,33,Unknown
953,36,Low
953,39,High
953,44,Low
953,47,High
953,50,Low
954,4,Medium
954,7,Medium
954,17,High
954,25,Low
954,33,Medium
954,34,Medium
954,36,Medium
954,37,Medium
954,41,Medium
954,45,Medium
954,49,Medium
954,50,Low
955,1,Low
955,4,Low
955,5,Medium
955,7,Low
955,10,Low
955,15,Unknown
955,16,Unknown
955,19,Unknown
955,21,Medium
955,22,Low
955,31,Medium
955,32,High
955,33,Low
955,35,Medium
955,38,Low
955,41,Unknown
955,42,Low
955,43,Medium
955,44,Unknown
956,1,Medium
956,2,Low
956,5,Medium
956,7,Unknown
956,9,Low
956,13,Medium
956,15,Low
956,16,Unknown
956,17,Medium
956,29,Low
956,31,High
956,34,Low
956,36,Low
956,38,High
956,42,Unknown
956,44,High
956,46,Medium
956,48,Low
957,3,Low
957,5,High
957,14,Medium
957,17,Unknown
957,24,High
957,26,Unknown
957,32,High
957,34,Low
957,39,Medium
957,47,Medium
957,49,Medium
957,50,Low
958,2,Unknown
958,6,High
958,7,Low
958,15,Low
958,20,Low
958,23,High
958,29,Low
958,30,High
958,31,Medium
958,32,High
958,34,Medium
958,36,Low
958,48,Medium
958,49,Medium
959,5,Low
959,7,Unknown
959,10,Medium
959,16,Unknown
959,18,Medium
959,20,Low
959,22,Medium
959,26,Low
959,27,Medium
959,30,Unknown
959,31,Unknown
959,33,Low
959,43,Low
959,46,Unknown
959,48,Low
959,50,Low
960,2,High
960,3,Medium
960,16,High
960,25,Low
960,26,Unknown
960,28,Medium
960,34,Unknown
960,35,Medium
960,36,High
960,42,Unknown
960,45,Medium
960,48,Medium
961,6,Low
961,7,Medium
961,8,Medium
961,10,Medium
961,11,Medium
961,14,Medium
961,17,Low
961,21,Low
961,24,Medium
961,26,High
961,31,Unknown
961,33,High
961,34,Low
961,37,High
961,39,Low
961,41,High
961,42,Medium
961,47,Low
962,2,Low
962,3,Low
962,4,High
962,11,High
962,12,High
962,17,High
962,18,Low
962,22,Unknown
962,24,Medium
962,26,Medium
962,28,Low
962,29,Medium
962,33,Low
962,35,Medium
962,37,High
962,46,Medium
962,47,Low
962,49,High
962,50,High
963,3,Medium
963,5,Low
963,7,High
963,9,Medium
963,11,Low
963,13,Unknown
963,19,Low
963,23,Medium
963,26,Medium
963,27,Medium
963,30,High
963,34,Low
963,35,Medium
963,37,Unknown
963,39,Medium
963,40,Low
963,43,High
963,45,Medium
963,46,Low
963,50,Unknown
964,6,Low
964,10,High
964,16,Low
964,28,Low
964,37,Low
964,42,Medium
964,46,Medium
964,47,Unknown
965,2,Low
965,4,Unknown
965,6,Medium
965,9,High
965,10,Low
965,12,Low
965,14,Unknown
965,15,Unknown
965,16,Medium
965,19,Unknown
965,22,High
965,23,Low
965,29,Medium
965,31,High
965,35,Medium
965,37,Medium
965,39,Low
965,41,High
965,46,Medium
966,4,Unknown
966,5,Low
966,10,Medium
966,14,Medium
966,17,Medium
966,19,Medium
966,25,High
966,31,Low
966,32,Medium
966,33,Low
966,39,Medium
966,42,Low
966,48,Unknown
967,2,Unknown
967,6,Low
967,16,High
967,17,High
967,20,Unknown
967,21,Medium
967,25,High
967,26,Unknown
967,27,Medium
967,28,Low
967,29,Low
967,30,Medium
967,31,Medium
967,33,Unknown
967,36,Medium
967,44,Low
967,45,High
967,46,Low
967,48,High
967,49,Unknown
968,4,Medium
968,7,Low
968,11,Medium
968,13,Medium
968,18,Unknown
968,20,Low
968,21,Medium
968,24,Low
968,29,Medium
968,39,Unknown
968,40,Unknown
968,43,Unknown
968,44,Unknown
968,47,Low
969,8,Medium
969,9,Medium
969,10,Medium
969,16,Unknown
969,17,Low
969,21,Medium
969,25,Low
969,27,Low
969,29,Low
969,30,Low
969,34,Medium
969,39,Unknown
969,41,High
969,43,Low
969,46,Medium
969,48,Medium
970,4,Low
970,6,Unknown
970,7,Medium
970,9,Medium
970,10,Low
970,12,Medium
970,18,Low
970,19,Medium
970,20,Low
970,24,Medium
970,26,Low
970,27,Low
970,30,High
970,36,Medium
970,39,Unknown
970,42,Low
970,44,Medium
970,45,Low
970,47,High
970,48,High
970,49,Medium
970,50,Medium
971,1,High
971,2,Medium
971,4,Unknown
971,12,Medium
971,13,Low
971,14,Low
971,19,Low
971,25,Medium
971,28,High
971,30,Low
971,35,Low
971,41,Low
971,43,Unknown
971,44,Low
971,47,High
971,48,Unknown
971,50,Low
972,1,Unknown
972,7,Low
972,10,Low
972,13,Medium
972,17,Medium
972,20,Low
972,25,Low
972,31,High
972,32,Medium
972,33,Medium
972,37,Low
972,39,Unknown
972,42,Medium
972,43,Low
972,47,Low
972,48,Medium
972,49,High
972,50,Unknown
973,6,Medium
973,7,Low
973,8,Medium
973,10,Low
973,12,Low
973,14,High
973,16,Medium
973,24,Medium
973,25,Unknown
973,27,Low
973,29,Low
973,41,Medium
973,42,Unknown
973,48,High
974,1,Low
974,5,High
974,9,High
974,10,Low
974,19,Medium
974,21,Low
974,25,Low
974,34,Unknown
974,38,Medium
974,41,Unknown
974,49,Medium
974,50,Unknown
975,2,Medium
975,3,Low
975,11,Low
975,15,Medium
975,18,Medium
975,19,Low
975,21,Low
975,22,Medium
975,24,Low
975,32,Low
975,33,Low
975,35,Low
975,38,Unknown
975,39,Medium
975,41,Medium
975,42,Low
975,43,Low
975,45,High
975,47,Medium
976,2,Medium
976,7,Medium
976,10,Unknown
976,11,Medium
976,13,High
976,16,Unknown
976,17,Unknown
976,19,Medium
976,25,Low
976,26,Low
976,41,Medium
976,48,Unknown
977,4,Low
977,10,Unknown
977,16,Low
977,18,Low
977,19,Medium
977,22,Medium
977,28,Low
977,31,Low
977,38,Unknown
977,44,High
977,46,Medium
977,47,Medium
977,49,Medium
978,4,Low
978,7,Low
978,10,High
978,13,Low
978,16,Medium
978,19,Low
978,25,Medium
978,27,High
978,29,Low
978,30,High
978,34,Unknown
978,36,Medium
978,37,Medium
978,38,Medium
978,40,Medium
978,43,Medium
978,44,Unknown
978,45,Medium
978,48,Low
979,11,Unknown
979,14,Low
979,18,Medium
979,21,Low
979,25,High
979,26,Medium
979,28,High
979,29,Unknown
979,30,Medium
979,32,Low
979,37,Medium
979,38,Unknown
979,43,Medium
979,44,Low
979,46,Unknown
980,6,Medium
980,7,Unknown
980,13,High
980,17,Low
980,19,Medium
980,20,Low
980,21,Unknown
980,24,Low
980,25,Medium
980,26,Unknown
980,27,Low
980,28,Unknown
980,37,Low
980,43,Low
980,45,Low
980,49,High
981,4,Low
981,8,Medium
981,12,Medium
981,13,Low
981,16,Medium
981,17,Low
981,19,Medium
981,21,Unknown
981,30,Low
981,31,Medium
981,34,Low
981,37,Low
981,39,High
981,43,Unknown
982,1,Low
982,5,High
982,8,Unknown
982,10,Low
982,15,Low
982,19,Low
982,22,Unknown
982,32,Low
982,34,Unknown
982,36,Medium
982,38,Medium
982,39,Low
982,42,Low
982,44,Low
982,49,Medium
982,50,High
983,1,High
983,9,Medium
983,10,Medium
983,19,Medium
983,20,Low
983,24,Low
983,25,Unknown
983,26,Medium
983,31,Low
983,35,High
983,38,Medium
983,39,High
983,45,Medium
983,49,Medium
984,2,Low
984,5,Low
984,7,Medium
984,10,Low
984,14,Low
984,19,Unknown
984,25,Low
984,29,High
984,34,High
984,35,High
984,39,Low
984,42,Low
984,43,Low
984,45,Medium
984,47,Medium
984,50,Medium
985,1,Low
985,4,Low
985,6,Low
985,7,Medium
985,10,Low
985,13,Low
985,14,Medium
985,15,Medium
985,18,Medium
985,22,Low
985,23,Medium
985,25,Unknown
985,28,Unknown
985,29,Low
985,32,Low
985,36,Low
985,38,High
985,41,High
985,42,Medium
985,44,Medium
986,4,Unknown
986,13,Unknown
986,14,High
986,15,High
986,17,Low
986,18,High
986,20,Low
986,22,Medium
986,24,Unknown
986,26,High
986,28,Unknown
986,32,Low
986,43,Low
986,44,High
986,48,Low
986,50,Unknown
987,1,Unknown
987,3,Medium
987,10,Medium
987,11,High
987,13,Unknown
987,15,Low
987,17,High
987,24,Low
987,28,Medium
987,37,High
987,43,High
987,45,High
987,48,High
987,50,Medium
988,5,Low
988,21,Medium
988,24,Low
988,29,Unknown
988,32,High
988,37,Medium
988,41,Unknown
988,44,Low
989,4,Low
989,11,Unknown
989,18,Low
989,19,Unknown
989,26,Low
989,32,Medium
989,33,Unknown
989,34,Low
989,38,High
989,41,High
989,44,Medium
989,47,Unknown
989,48,Low
990,1,Low
990,5,Medium
